7	2	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	2	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	2	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	2	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	2	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	2	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	2	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	2	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	3	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	3	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	3	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	3	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	3	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	3	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	3	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	3	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	4	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	4	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	4	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	4	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	4	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	4	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	4	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	4	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	5	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	5	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7	5	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
